link,title,date,mp4_links,video_link,subtitle_link,video_id
https://www.bundestag.de/mediathek?videoid=7554689#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"12. Juni 2023 
Energieeffizienzgesetz der Regierung stößt auf Lob und Kritik 12. Juni 2023",2023-06-12,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554689/7554689_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554689/7554689_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554689/7554689_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554689/7554689_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554689/7554689.srt,comitee_7554689
https://www.bundestag.de/mediathek?videoid=7610877#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"15. Mai 2024 
Experten: Erste Lebensjahre entscheidend für gesundheitliche Entwicklung 15. Mai 2024",2024-05-15,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7610877/7610877_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7610877/7610877_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7610877/7610877_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7610877/7610877_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7610877/7610877.srt,comitee_7610877
https://www.bundestag.de/mediathek?videoid=7511688#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"5. Mai 2021 
Sachverständige fordern mehr Schutz für Kinder 5. Mai 2021",2021-05-05,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7511688/7511688_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7511688/7511688_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7511688/7511688_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7511688/7511688_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7511688/7511688.srt,comitee_7511688
https://www.bundestag.de/mediathek?videoid=7605404#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"17. Januar 2024 
Sachverständige: Kinder- und Jugendreisen stärker fördern 17. Januar 2024",2024-01-17,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7605404/7605404_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7605404/7605404_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7605404/7605404_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7605404/7605404_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7605404/7605404.srt,comitee_7605404
https://www.bundestag.de/mediathek?videoid=7602683#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"8. November 2023 
Anhörung zur Änderung des Unternehmens­basisdaten­registergesetzes 8. November 2023",2023-11-08,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602683/7602683_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602683/7602683_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602683/7602683_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602683/7602683_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602683/7602683.srt,comitee_7602683
https://www.bundestag.de/mediathek?videoid=7557200#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"20. September 2023 
46. Sitzung des Parlamentarischen Beirats für nachhaltige Entwicklung 20. September 2023",2023-09-20,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7557200/7557200_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7557200/7557200_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7557200/7557200_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7557200/7557200_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7557200/7557200.srt,comitee_7557200
https://www.bundestag.de/mediathek?videoid=7525336#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"7. Juni 2021 
Experten warnen vor Verlust an digitaler Souveränität 7. Juni 2021",2021-06-07,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7525336/7525336_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7525336/7525336_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7525336/7525336_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7525336/7525336_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7525336/7525336.srt,comitee_7525336
https://www.bundestag.de/mediathek?videoid=7603337#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"13. November 2023 
Vertriebenengesetz: Erleichterungen für Spätaussiedler begrüßt 13. November 2023",2023-11-13,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603337/7603337_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603337/7603337_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603337/7603337_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603337/7603337_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603337/7603337.srt,comitee_7603337
https://www.bundestag.de/mediathek?videoid=7611501#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"5. Juni 2024 
Fachgespräch zu Bildungs- und Entwicklungschancen 5. Juni 2024",2024-06-05,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7611501/7611501_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7611501/7611501_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7611501/7611501_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7611501/7611501_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7611501/7611501.srt,comitee_7611501
https://www.bundestag.de/mediathek?videoid=7547668#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"9. November 2022 
Experten fordern grundsätzliche Änderungen am Pflegeentlastungsgesetz 9. November 2022",2022-11-09,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7547668/7547668_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7547668/7547668_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7547668/7547668_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7547668/7547668_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7547668/7547668.srt,comitee_7547668
https://www.bundestag.de/mediathek?videoid=7602682#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"8. November 2023 
Anhörung zum Bundes-Klimaanpassungsgesetz 8. November 2023",2023-11-08,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602682/7602682_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602682/7602682_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602682/7602682_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602682/7602682_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602682/7602682.srt,comitee_7602682
https://www.bundestag.de/mediathek?videoid=7551600#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"15. März 2023 
28. Sitzung des Sportausschusses 15. März 2023",2023-03-15,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551600/7551600_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551600/7551600_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551600/7551600_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551600/7551600_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551600/7551600.srt,comitee_7551600
https://www.bundestag.de/mediathek?videoid=7610866#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"13. Mai 2024 
Strategiefähigkeit, Strategieentwicklung und Operationalisierung 13. Mai 2024",2024-05-13,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7610866/7610866_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7610866/7610866_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7610866/7610866_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7610866/7610866_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7610866/7610866.srt,comitee_7610866
https://www.bundestag.de/mediathek?videoid=7611491#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"3. Juni 2024 
Erhöhung des Cannabis-Grenzwertes wird mehrheitlich begrüßt 3. Juni 2024",2024-06-03,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7611491/7611491_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7611491/7611491_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7611491/7611491_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7611491/7611491_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7611491/7611491.srt,comitee_7611491
https://www.bundestag.de/mediathek?videoid=7613527#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"1. Juli 2024 
Experten: Gefahrenabwehr in Nord- und Ostsee muss verstärkt werden 1. Juli 2024",2024-07-01,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7613527/7613527_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7613527/7613527_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7613527/7613527_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7613527/7613527_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7613527/7613527.srt,comitee_7613527
https://www.bundestag.de/mediathek?videoid=7601984#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"16. Oktober 2023 
Experten fordern Ergänzungen beim Wärmeplanungsgesetz 16. Oktober 2023",2023-10-16,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601984/7601984_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601984/7601984_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601984/7601984_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601984/7601984_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601984/7601984.srt,comitee_7601984
https://www.bundestag.de/mediathek?videoid=7505025#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"1. März 2021 
Arbeitgeber stehen einem Mindest-Kurzarbeiter­geld kritisch gegen­über 1. März 2021",2021-03-01,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7505025/7505025_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7505025/7505025_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7505025/7505025_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7505025/7505025_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7505025/7505025.srt,comitee_7505025
https://www.bundestag.de/mediathek?videoid=7546155#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"28. September 2022 
Sachverständige kritisieren geplante Finanzreform zur Stabilisierung der GKV 28. September 2022",2022-09-28,[],,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7546155/7546155.srt,comitee_7546155
https://www.bundestag.de/mediathek?videoid=7511686#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"21. April 2021 
Lauter Ruf nach einer großen Reform der Filmförderung 21. April 2021",2021-04-21,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7511686/7511686_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7511686/7511686_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7511686/7511686_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7511686/7511686_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7511686/7511686.srt,comitee_7511686
https://www.bundestag.de/mediathek?videoid=7616613#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"16. Oktober 2024 
75. Sitzung des Parlamentarischen Beirats für nachhaltige Entwicklung 16. Oktober 2024",2024-10-16,[],,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7616613/7616613.srt,comitee_7616613
https://www.bundestag.de/mediathek?videoid=7514737#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"21. April 2021 
Rechtssicherheit beim Datenschutz in der Telekommunikation 21. April 2021",2021-04-21,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7514737/7514737_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7514737/7514737_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7514737/7514737_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7514737/7514737_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7514737/7514737.srt,comitee_7514737
https://www.bundestag.de/mediathek?videoid=7551594#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"15. März 2023 
37. Sitzung des Ausschusses für Wohnen, Stadtentwicklung, Bauwesen und Kommunen 15. März 2023",2023-03-15,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551594/7551594_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551594/7551594_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551594/7551594_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551594/7551594_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551594/7551594.srt,comitee_7551594
https://www.bundestag.de/mediathek?videoid=7616078#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"7. Oktober 2024 
Petition für bundesweite Qualitätsstandards der Kita-Betreuung erörtert 7. Oktober 2024",2024-10-07,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7616078/7616078_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7616078/7616078_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7616078/7616078_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7616078/7616078_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7616078/7616078.srt,comitee_7616078
https://www.bundestag.de/mediathek?videoid=7526386#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"9. Juni 2021 
Expertin: Bundestag soll indigene Völker Brasiliens unterstützen 9. Juni 2021",2021-06-09,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7526386/7526386_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7526386/7526386_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7526386/7526386_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7526386/7526386_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7526386/7526386.srt,comitee_7526386
https://www.bundestag.de/mediathek?videoid=7514735#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"16. April 2021 
Infektionsschutzgesetz in Anhörung kontrovers diskutiert 16. April 2021",2021-04-16,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7514735/7514735_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7514735/7514735_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7514735/7514735_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7514735/7514735_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7514735/7514735.srt,comitee_7514735
https://www.bundestag.de/mediathek?videoid=7552526#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"19. April 2023 
36. Sitzung des Ausschusses für Familie, Senioren, Frauen und Jugend 19. April 2023",2023-04-19,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7552526/7552526_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7552526/7552526_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7552526/7552526_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7552526/7552526_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7552526/7552526.srt,comitee_7552526
https://www.bundestag.de/mediathek?videoid=7616614#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"16. Oktober 2024 
Experten kritisieren Netzausbau-Beschleunigungs-Gesetz 16. Oktober 2024",2024-10-16,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7616614/7616614_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7616614/7616614_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7616614/7616614_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7616614/7616614_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7616614/7616614.srt,comitee_7616614
https://www.bundestag.de/mediathek?videoid=7551592#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"15. März 2023 
Expertendiskussion über Folgen von Atomkatastrophen 15. März 2023",2023-03-15,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551592/7551592_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551592/7551592_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551592/7551592_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551592/7551592_h264_512_288_514kb_baseline_de_514.mp4,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7551592/7551592.srt,comitee_7551592
